"ID","TabID","TierID","ColumnIndex","SpellRank_1","SpellRank_2","SpellRank_3","SpellRank_4","SpellRank_5","SpellRank_6","SpellRank_7","SpellRank_8","SpellRank_9","PrereqTalent_1","PrereqTalent_2","PrereqTalent_3","PrereqRank_1","PrereqRank_2","PrereqRank_3","Flags","RequiredSpellID","CategoryMask_1","CategoryMask_2"
"110401","202","0","2","1114889","1115008","1115009","1115010","1115011","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","202","0","3","14892","15362","15363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110411","202","1","1","1127900","1127901","1127902","1127903","1127904","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111181","202","1","2","1118530","1118531","1118533","1118534","1118535","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110442","202","2","0","1119236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"111636","202","2","1","1127811","1127815","1127816","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110361","202","2","3","1114892","1115362","1115363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111635","202","3","0","1127789","1127790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110408","202","3","1","1114912","1115013","1115014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110403","202","3","2","1114909","1115017","1115019","0","0","0","0","0","0","1181","0","0","4","0","0","0","0","0","0"
"110413","202","4","0","1114911","1115018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111561","202","4","1","1120711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110402","202","4","2","1114901","1115028","1115029","1115030","1115031","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111766","202","5","0","1133150","1133154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110404","202","5","2","1114898","1115349","1115354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80000","202","5","3","1571656","1571657","1571658","1571659","1571660","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111768","202","6","0","1134753","1134859","1134860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111637","202","6","1","1100724","0","0","0","0","0","0","0","0","1561","0","0","0","0","0","1","0","0","0"
"111765","202","6","2","1133142","1133145","1133146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","202","6","3","4222","4223","4224","4225","4226","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80001","202","6","3","1571646","1571647","1571648","1571649","1571650","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112279","202","7","0","1164127","1164129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111767","202","7","1","1133158","1133159","1133160","1133161","1133162","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111904","202","7","2","1163730","1163733","1163737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111902","202","8","0","1163534","1163542","1163543","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"111815","202","8","1","1134861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"111903","202","8","2","1147558","1147559","1147560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111905","202","9","1","1147562","1147564","1147565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101905","202","9","2","1182070","1182071","1182072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111911","202","10","1","1147788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"465","203","0","0","15270","15335","15336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466","203","0","0","15318","15272","15320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"541","203","0","0","15487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"542","203","0","0","15392","15448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1781","203","0","0","14910","33371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1906","203","0","0","47569","47570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1908","203","0","0","64044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"5907","203","0","0","32516","32517","32518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110465","203","0","0","1115270","1115335","1115336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481","203","0","1","15273","15312","15313","15314","15316","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"482","203","0","1","15275","15317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"483","203","0","1","15274","15311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"484","203","0","1","15286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"521","203","0","1","15473","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1779","203","0","1","34914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1910","203","0","1","47585","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2027","203","0","1","15337","15338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5908","203","0","1","32523","32524","32525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112027","203","0","1","1115337","1115338","0","0","0","0","0","0","0","465","0","0","2","0","0","0","0","0","0"
"462","203","0","2","15259","15307","15308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463","203","0","2","15260","15327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"501","203","0","2","15407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"881","203","0","2","17322","17323","817323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1638","203","0","2","27839","27840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1778","203","0","2","33221","33222","33223","33224","33225","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1816","203","0","2","33191","33192","33193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1907","203","0","2","47573","47577","47578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1909","203","0","2","47580","47581","47582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2267","203","0","2","63625","63626","63627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110462","203","0","2","1115259","1115307","1115308","1115309","1115310","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"461","203","0","3","15257","15331","15332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1777","203","0","3","33213","33214","33215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110466","203","1","0","1115318","1115272","1115320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110482","203","1","1","1115275","1115317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110463","203","1","2","1115260","1115327","1115328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110542","203","2","0","1115392","1115448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110481","203","2","1","1115273","1115312","1115313","1115314","1115316","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110501","203","2","2","1115407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110483","203","3","1","1115274","1115311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110881","203","3","2","1117322","1117323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110461","203","3","3","1115257","1115331","1115332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110541","203","4","0","1115487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110484","203","4","1","1115286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"111638","203","4","2","1127839","1127840","0","0","0","0","0","0","0","484","0","0","0","0","0","0","0","0","0"
"111777","203","4","3","1133213","1133214","1133215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111781","203","5","0","1114910","1133371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112267","203","5","2","1163625","1163626","1163627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110521","203","6","1","1115473","0","0","0","0","0","0","0","0","484","0","0","0","0","0","1","0","0","0"
"111778","203","6","2","1133221","1133222","1133223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111906","203","7","0","1147569","1147570","0","0","0","0","0","0","0","521","0","0","0","0","0","0","0","0","0"
"111816","203","7","2","1133191","1133192","1133193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111908","203","8","0","1164044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"111779","203","8","1","1134914","0","0","0","0","0","0","0","0","521","0","0","0","0","0","1","0","0","0"
"111909","203","8","2","1147580","1147581","1147582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111907","203","9","2","1147573","1147577","1147578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111910","203","10","1","1147585","0","0","0","0","0","0","0","0","1779","0","0","0","0","0","1","0","0","0"
"561","261","0","0","16038","16160","16161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"567","261","0","0","16086","16544","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"575","261","0","0","16040","16113","16114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"863","261","0","0","411000","411001","411002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1641","261","0","0","28999","29000","829000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1685","261","0","0","30672","30673","30674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2050","261","0","0","51474","51478","51479","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2262","261","0","0","63370","63372","863372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"562","261","0","1","16041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"564","261","0","1","16039","16109","16110","16111","16112","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"573","261","0","1","16166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"574","261","0","1","16164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1640","261","0","1","28996","28997","28998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1687","261","0","1","30706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2049","261","0","1","51466","51470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2053","261","0","1","51490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2252","261","0","1","62097","62098","62099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110564","261","0","1","1116039","1116109","1116110","1116111","1116112","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"563","261","0","2","16035","16105","16106","16107","16108","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"565","261","0","2","16089","60184","60185","60187","60188","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"721","261","0","2","16578","16579","16580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"989","261","0","2","16015","16016","16017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1645","261","0","2","30160","29179","29180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1686","261","0","2","30675","30678","30679","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2051","261","0","2","51480","51481","51482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2052","261","0","2","51483","51485","51486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110563","261","0","2","1116035","1116105","1116106","1116107","1116108","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1642","261","0","3","29062","29064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1682","261","0","3","30664","30665","30666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110561","261","1","0","1116038","1116160","1116161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111640","261","1","1","1128996","1128997","1128998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111645","261","1","2","1130160","1129179","1129180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110575","261","2","0","1116040","1116113","1116114","1116115","1116116","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110574","261","2","1","1116164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110565","261","2","2","1116089","1160184","1160185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110567","261","3","0","1116086","1116544","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111642","261","3","3","1129062","1129064","1129065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111641","261","4","0","1128999","1129000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110562","261","4","1","1116041","0","0","0","0","0","0","0","0","574","0","0","0","0","0","0","0","0","0"
"111682","261","4","3","1130664","1130665","1130666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111685","261","5","0","1130672","1130673","1130674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110721","261","5","2","1116578","1116579","1116580","1116581","1116582","0","0","0","0","565","0","0","4","0","0","0","0","0","0"
"110573","261","6","1","1116166","0","0","0","0","0","0","0","0","562","0","0","0","0","0","1","0","0","0"
"112052","261","6","2","1151483","1151485","1151486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112262","261","7","0","1163370","1163372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112049","261","7","1","1151466","1151470","0","0","0","0","0","0","0","573","0","0","0","0","0","0","0","0","0"
"111686","261","7","2","1130675","1130678","1130679","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112050","261","8","0","1151474","1151478","1151479","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111687","261","8","1","1130706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"112051","261","8","2","1151480","1151481","1151482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112252","261","9","1","1162097","1162098","1162099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112053","261","10","1","1151490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"583","262","0","0","16180","16196","16198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"589","262","0","0","16184","16209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1648","262","0","0","29206","29205","29202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1699","262","0","0","30881","30883","30884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2060","262","0","0","51554","51555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2061","262","0","0","51556","51557","51558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"586","262","0","1","16182","16226","16227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"587","262","0","1","16181","16230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"588","262","0","1","16187","16205","16206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"590","262","0","1","16190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1646","262","0","1","29187","29189","29191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1697","262","0","1","30872","30873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1698","262","0","1","974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2063","262","0","1","51562","51563","51564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2064","262","0","1","61295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110586","262","0","1","1116182","1116226","1116227","1116228","1116229","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"582","262","0","2","55198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"591","262","0","2","16188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"592","262","0","2","16178","16210","16211","16212","16213","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"593","262","0","2","16179","16214","16215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"594","262","0","2","16194","16218","16219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"595","262","0","2","16173","16222","16223","16224","16225","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1696","262","0","2","30867","30868","30869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2059","262","0","2","51560","51561","851561","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2084","262","0","2","51886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110595","262","0","2","1116173","1116222","1116223","1116224","1116225","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"581","262","0","3","16176","16235","16240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1695","262","0","3","30864","30865","30866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110589","262","1","0","1116184","1116209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111646","262","1","1","1129187","1129189","1129191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110593","262","1","2","1116179","1116214","1116215","1116216","1116217","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110583","262","2","0","1116180","1116196","1116198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110587","262","2","1","1116181","1116230","1116232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110582","262","2","2","1155198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110581","262","2","3","1116176","1116235","1116240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110588","262","3","1","1116187","1116205","1116206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110594","262","3","2","1116194","1116218","1116219","1116220","1116221","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111648","262","4","0","1129206","1129205","1129202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110591","262","4","2","1116188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"111695","262","4","3","1130864","1130865","1130866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110592","262","5","2","1116178","1116210","1116211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111699","262","6","0","1130881","1130883","1130884","1130885","1130886","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110590","262","6","1","1116190","0","0","0","0","0","0","0","0","588","0","0","2","0","0","1","0","0","0"
"112084","262","6","2","1151886","0","0","0","0","0","0","0","0","592","0","0","4","0","0","1","0","0","0"
"112060","262","7","0","1151554","1151555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111697","262","7","1","1130872","1130873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111696","262","7","2","1130867","1130868","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112061","262","8","0","1151556","1151557","1151558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111698","262","8","1","1100974","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0"
"112059","262","8","2","1151560","1151561","0","0","0","0","0","0","0","1698","0","0","0","0","0","0","0","0","0"
"112063","262","9","1","1151562","1151563","1151564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112064","262","10","1","1161295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"609","263","0","0","16258","16293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"610","263","0","0","16259","16295","52456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"611","263","0","0","16266","29079","29080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1647","263","0","0","29192","29193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1689","263","0","0","30802","30808","30809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1691","263","0","0","30812","30813","30814","830815","830816","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1692","263","0","0","30816","30818","30819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2055","263","0","0","51525","51526","51527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110610","263","0","0","1116259","1116295","1152456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"602","263","0","1","16256","16281","16282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"613","263","0","1","16255","16302","16303","16304","16305","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"616","263","0","1","16268","18848","36591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"988","263","0","1","16010","16011","16012","16013","16014","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1690","263","0","1","30798","830798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1693","263","0","1","30823","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2057","263","0","1","51528","51529","51530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2058","263","0","1","51533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2101","263","0","1","16043","16130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112101","263","0","1","1116043","1116130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"605","263","0","2","16262","16287","16288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"614","263","0","2","17485","17486","17487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"615","263","0","2","16252","16306","16307","12763","12764","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"617","263","0","2","43338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"901","263","0","2","17364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1643","263","0","2","29082","29084","29086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2054","263","0","2","51521","51522","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2056","263","0","2","51523","51524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2083","263","0","2","51883","51884","51885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5004","263","0","2","954215","954216","954217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110614","263","0","2","1117485","1117486","1117487","1117488","1117489","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"601","263","0","3","16254","16271","16272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"607","263","0","3","16261","16290","51881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2263","263","0","3","63373","63374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90614","263","0","3","1182036","1182037","1182038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110609","263","1","0","1116258","1116293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110613","263","1","1","1116255","1116302","1116303","1116304","1116305","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110605","263","1","2","1116262","1116287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110607","263","1","3","1116261","1116290","1151881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110611","263","2","0","1116266","1129079","1129080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110617","263","2","2","1143338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110601","263","2","3","1116254","1116271","1116272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110602","263","3","1","1116256","1116281","1116282","0","0","0","0","0","0","613","0","0","4","0","0","0","0","0","0"
"110615","263","3","2","1116252","1116306","1116307","1116308","1116309","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111647","263","4","0","1129192","1129193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110616","263","4","1","1116268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112083","263","4","2","1151883","1151884","1151885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95084","263","4","3","1182033","1182034","1182035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111689","263","5","0","1130802","1130808","1130809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111643","263","5","2","1129082","1129084","1129086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112263","263","5","3","1163373","1163374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111692","263","6","0","1130816","1130818","1130819","0","0","0","0","0","0","1690","0","0","0","0","0","0","0","0","0"
"111690","263","6","1","1130798","0","0","0","0","0","0","0","0","616","0","0","0","0","0","0","0","0","0"
"110901","263","6","2","1117364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"94943","263","6","3","1182030","1182031","1182032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112055","263","7","0","1151525","1151526","1151527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95684","263","7","1","1182045","1182046","1182047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112054","263","7","2","1151521","1151522","0","0","0","0","0","0","0","901","0","0","0","0","0","0","0","0","0"
"111691","263","8","0","1130812","1130813","1130814","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111693","263","8","1","1130823","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"112056","263","8","2","1151523","1151524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112057","263","9","1","1151528","1151529","1151530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112058","263","10","1","1151533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"797","281","0","0","16940","16941","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"799","281","0","0","16947","16948","16949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"802","281","0","0","16966","16968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"807","281","0","0","17002","24866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1921","281","0","0","48492","48494","48495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2241","281","0","0","57873","57876","57877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2242","281","0","0","57878","57880","57881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796","281","0","1","16934","16935","16936","16937","16938","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"803","281","0","1","16972","16974","16975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
